len;250

0.0;-2.83;15.63;15.9;1.01;0.01;0.01
0.020080321285140562;-2.57;17.87;12.05;1.31;0.04;0.02
0.040160642570281124;-0.79;17.5;7.44;1.57;0.12;-0.01
0.060240963855421686;-1.52;14.03;-4.32;1.6;0.04;-0.0
0.08032128514056225;3.4;11.44;-0.37;1.52;-0.05;-0.05
0.10040160642570281;-3.43;14.25;19.61;1.57;-0.01;0.12
0.12048192771084337;-0.17;11.42;-1.29;1.97;0.03;0.05
0.14056224899598393;0.43;4.27;-6.14;1.67;0.03;0.03
0.1606425702811245;-0.05;0.61;-2.07;1.29;0.01;-0.01
0.18072289156626506;-0.31;3.0;5.46;1.1;0.06;0.02
0.20080321285140562;-1.33;3.68;7.04;1.04;0.07;0.01
0.22088353413654618;-0.22;3.63;6.65;1.01;0.07;0.0
0.24096385542168675;-1.54;5.27;8.42;0.97;0.09;0.02
0.26104417670682734;-1.35;6.98;8.5;0.98;0.19;0.05
0.28112449799196787;-1.13;6.98;6.52;0.91;0.12;0.02
0.3012048192771084;-2.09;6.06;5.64;0.8;0.12;0.02
0.321285140562249;-0.85;5.33;3.03;0.6;0.07;-0.02
0.3413654618473896;2.3;2.95;-0.78;0.38;0.05;-0.11
0.3614457831325301;1.19;1.0;-0.31;0.05;-0.01;-0.14
0.38152610441767065;1.22;-1.38;-0.51;-0.3;-0.06;-0.16
0.40160642570281124;0.69;-2.08;-0.17;-0.65;0.01;-0.16
0.42168674698795183;0.17;-5.9;1.05;-0.97;0.04;-0.16
0.44176706827309237;0.03;-8.41;3.3;-1.22;0.05;-0.19
0.4618473895582329;0.03;-7.43;4.85;-1.36;0.06;-0.18
0.4819277108433735;0.54;-8.53;6.22;-1.47;-0.06;-0.22
0.5020080321285141;-0.92;-6.9;6.96;-1.5;-0.05;-0.2
0.5220883534136547;0.96;-7.18;4.88;-1.57;-0.04;-0.2
0.5421686746987951;0.24;-7.94;1.44;-1.67;-0.05;-0.24
0.5622489959839357;0.73;-10.56;5.98;-1.77;-0.07;-0.26
0.5823293172690763;-0.13;-9.49;14.34;-1.72;-0.09;-0.24
0.6024096385542168;-1.3;-3.31;18.29;-1.47;-0.06;-0.2
0.6224899598393574;-0.73;-3.62;13.99;-1.25;-0.12;-0.18
0.642570281124498;-1.85;-2.69;14.7;-1.1;-0.1;-0.19
