len;250

0.0;-2.66;7.12;12.44;-0.66;-0.57;-0.13
0.020080321285140562;-0.57;1.02;16.21;-0.49;-0.43;-0.01
0.040160642570281124;-1.44;-3.48;15.14;-0.35;-0.2;-0.08
0.060240963855421686;-2.05;-4.02;18.99;-0.25;-0.2;-0.13
0.08032128514056225;-2.1;-1.63;19.61;-0.1;-0.08;-0.04
0.10040160642570281;-2.33;4.01;19.61;0.16;-0.14;0.03
0.12048192771084337;-2.73;12.54;19.61;0.66;0.05;-0.06
0.14056224899598393;-2.66;15.17;19.61;1.16;-0.05;-0.19
0.1606425702811245;-2.21;19.61;19.61;1.72;-0.01;0.11
0.18072289156626506;-5.87;19.61;19.61;2.06;0.24;0.48
0.20080321285140562;-3.58;19.61;13.14;2.67;0.27;0.3
0.22088353413654618;0.93;19.61;7.58;3.37;-0.14;-0.21
0.24096385542168675;3.51;19.61;-15.26;3.16;-0.18;-0.04
0.26104417670682734;-3.78;6.53;-11.62;2.38;-0.03;0.52
0.28112449799196787;3.2;3.96;-19.61;1.8;0.41;0.15
0.3012048192771084;-5.42;3.51;0.47;1.38;0.54;0.03
0.321285140562249;6.87;5.45;-6.1;0.98;0.4;0.01
0.3413654618473896;1.6;2.04;-4.86;0.51;0.14;-0.07
0.3614457831325301;-1.28;-1.19;-4.37;0.06;-0.03;-0.21
0.38152610441767065;2.67;-1.94;-5.89;-0.47;0.02;-0.16
0.40160642570281124;2.16;-1.44;-6.8;-1.08;0.04;-0.05
0.42168674698795183;-0.43;-4.05;-9.7;-1.6;-0.02;-0.29
0.44176706827309237;2.16;-12.81;-8.01;-2.16;0.22;-0.62
0.4618473895582329;4.98;-19.61;-7.5;-2.59;0.02;-0.42
0.4819277108433735;2.22;-19.61;-0.69;-2.79;-0.09;-0.05
0.5020080321285141;3.22;-19.61;18.62;-2.75;0.06;-0.11
0.5220883534136547;-5.27;-4.17;19.61;-2.1;0.01;-0.4
0.5421686746987951;-0.11;1.34;19.61;-1.51;0.01;-0.38
0.5622489959839357;0.42;2.94;19.61;-1.09;-0.03;-0.18
0.5823293172690763;-1.36;2.39;17.28;-0.86;-0.12;-0.04
0.6024096385542168;-1.14;5.52;15.86;-0.69;-0.12;-0.09
0.6224899598393574;-1.69;7.33;13.9;-0.51;-0.13;-0.25
0.642570281124498;-0.24;7.42;12.03;-0.35;-0.23;-0.22
0.6626506024096386;-0.48;3.88;12.55;-0.24;-0.23;-0.1
0.6827309236947792;-1.35;5.21;10.73;-0.19;-0.37;0.0
0.7028112449799196;0.75;6.48;14.9;-0.12;-0.26;0.0
0.7228915662650602;-0.6;3.56;12.4;-0.04;-0.11;-0.06
0.7429718875502008;-0.99;0.51;13.15;0.04;0.05;-0.05
0.7630522088353413;-1.91;0.99;13.96;0.14;-0.08;-0.12
0.7831325301204819;-1.04;1.65;17.4;0.29;-0.04;-0.11
0.8032128514056225;0.56;5.07;19.61;0.43;0.06;0.01
0.8232931726907631;-2.04;6.13;19.61;0.72;0.12;-0.02
0.8433734939759037;-2.02;9.15;19.61;1.12;-0.17;-0.16
0.8634538152610441;-2.95;12.76;19.61;1.5;0.05;-0.0
0.8835341365461847;-1.7;19.48;19.17;1.84;0.35;0.41
0.9036144578313253;-2.77;19.61;19.61;2.48;0.23;0.39
0.9236947791164658;3.63;19.61;13.4;3.44;-0.1;-0.07
0.9437751004016064;2.42;19.61;-17.96;3.42;-0.14;-0.15
0.963855421686747;-3.0;1.96;-19.61;2.43;0.06;0.37
0.9839357429718876;7.01;3.52;-17.48;1.62;0.14;0.24
1.0040160642570282;-1.03;-0.22;-3.46;1.22;0.15;0.04
1.0240963855421688;0.47;2.17;-0.74;0.85;0.19;-0.02
1.0441767068273093;-0.58;-0.5;-0.91;0.55;0.2;-0.06
1.0642570281124497;3.35;0.17;-2.21;0.24;0.35;-0.14
1.0843373493975903;1.35;-1.91;-0.42;-0.12;0.15;-0.17
1.104417670682731;1.98;-3.01;-0.63;-0.51;0.13;-0.08
1.1244979919678715;3.14;-1.7;-2.77;-0.84;0.11;-0.05
1.144578313253012;1.04;-6.64;-1.39;-1.24;-0.08;-0.14
1.1646586345381527;-0.27;-4.73;-2.5;-1.53;-0.07;-0.27
1.1847389558232932;-1.59;-9.03;0.69;-1.83;0.0;-0.33
1.2048192771084336;0.88;-12.32;0.89;-2.07;-0.01;-0.32
1.2248995983935742;1.44;-14.22;5.24;-2.2;0.03;-0.22
1.2449799196787148;0.4;-15.82;12.32;-2.18;0.03;-0.23
1.2650602409638554;-1.04;-9.37;15.6;-1.93;-0.01;-0.26
1.285140562248996;-3.6;-8.21;11.29;-1.68;-0.33;-0.34
1.3052208835341366;0.79;-6.58;19.61;-1.54;-0.41;-0.18
1.3253012048192772;-0.3;-2.97;19.61;-1.16;-0.2;-0.23
1.3453815261044177;-0.45;-0.17;19.61;-0.92;-0.14;-0.17
1.3654618473895583;-1.72;-0.84;19.61;-0.71;-0.19;-0.18
1.3855421686746987;-1.03;3.17;19.61;-0.49;-0.14;-0.13
1.4056224899598393;-3.74;-2.44;19.61;-0.26;-0.08;-0.13
1.4257028112449799;-6.56;8.6;18.01;0.05;-0.02;-0.04
1.4457831325301205;-1.11;9.54;19.61;0.4;0.01;-0.07
1.465863453815261;-2.23;13.69;19.61;0.88;-0.07;-0.11
1.4859437751004017;0.62;19.61;19.61;1.35;0.02;0.02
1.5060240963855422;-1.12;19.61;19.61;1.93;0.28;0.32
1.5261044176706826;-3.18;19.61;19.61;2.56;0.03;0.31
1.5461847389558232;0.95;19.61;10.04;3.4;-0.05;0.03
1.5662650602409638;0.6;19.61;-12.56;3.44;0.02;0.24
1.5863453815261044;1.0;8.53;-19.61;2.67;-0.07;0.21
1.606425702811245;-1.16;0.91;-11.82;1.98;0.05;-0.07
1.6265060240963856;1.76;-2.33;-7.1;1.43;0.02;-0.14
1.6465863453815262;0.41;-0.59;-1.02;0.97;0.03;0.14
1.6666666666666667;-0.36;-0.91;-0.34;0.63;0.01;0.05
1.6867469879518073;-1.5;-1.27;1.85;0.41;0.12;-0.08
1.7068273092369477;2.14;0.42;0.46;0.18;0.31;-0.06
1.7269076305220883;0.58;0.18;0.86;-0.11;0.23;-0.03
1.7469879518072289;1.66;1.9;-1.03;-0.43;0.17;-0.18
1.7670682730923695;1.12;-3.26;0.24;-0.77;0.07;-0.2
1.78714859437751;0.12;-2.97;-0.86;-1.17;0.08;-0.08
1.8072289156626506;-1.13;-6.1;0.69;-1.37;-0.02;-0.27
1.8273092369477912;0.87;-6.09;-3.49;-1.7;0.06;-0.52
1.8473895582329316;3.07;-11.67;-1.98;-2.05;0.03;-0.38
1.8674698795180722;0.82;-14.55;-4.11;-2.43;0.03;-0.12
1.8875502008032128;1.75;-18.74;10.55;-2.38;0.02;-0.14
1.9076305220883534;-4.65;-12.25;19.61;-2.14;-0.08;-0.14
1.927710843373494;0.27;-6.73;18.25;-1.74;0.24;-0.34
