len;250

0.0;-0.4;7.57;9.62;-0.84;-0.04;-0.16
0.020080321285140562;-0.55;7.38;9.32;-0.75;0.0;-0.13
0.040160642570281124;-0.42;7.69;9.48;-0.66;-0.05;-0.15
0.060240963855421686;-0.35;8.22;11.86;-0.58;-0.06;-0.16
0.08032128514056225;-0.66;7.59;12.14;-0.45;0.01;-0.12
0.10040160642570281;-1.19;8.54;10.45;-0.35;0.01;-0.13
0.12048192771084337;-0.52;7.46;12.91;-0.23;-0.18;-0.1
0.14056224899598393;0.74;8.74;14.71;-0.14;-0.15;-0.02
0.1606425702811245;-1.49;6.39;13.7;0.02;-0.03;-0.05
0.18072289156626506;-1.7;6.13;12.99;0.14;-0.02;-0.05
0.20080321285140562;-0.96;5.69;14.12;0.27;-0.02;-0.03
0.22088353413654618;-0.93;3.62;14.62;0.4;-0.01;-0.04
0.24096385542168675;-1.36;2.81;14.86;0.52;-0.0;-0.02
0.26104417670682734;-1.05;1.59;14.69;0.65;0.01;-0.03
0.28112449799196787;-0.95;0.33;14.33;0.75;0.03;-0.04
0.3012048192771084;-0.6;-1.43;13.5;0.85;0.03;-0.03
0.321285140562249;-0.45;-1.51;13.08;0.91;0.09;0.01
0.3413654618473896;-0.97;-2.17;11.85;1.0;0.12;0.01
0.3614457831325301;-0.88;-2.81;9.94;1.06;0.07;-0.03
0.38152610441767065;-0.04;-3.25;10.06;1.11;0.08;-0.03
0.40160642570281124;-0.18;-2.99;9.42;1.13;0.07;-0.01
0.42168674698795183;-0.36;-3.31;9.29;1.15;0.05;-0.0
0.44176706827309237;-0.13;-3.09;9.17;1.18;0.05;-0.0
0.4618473895582329;-0.6;-3.13;8.04;1.18;0.07;0.0
0.4819277108433735;0.14;-3.36;7.7;1.19;0.05;-0.0
0.5020080321285141;0.39;-4.05;7.84;1.2;0.01;-0.03
0.5220883534136547;-0.01;-3.98;7.87;1.21;-0.01;-0.04
0.5421686746987951;-0.12;-4.16;7.32;1.19;-0.03;-0.03
0.5622489959839357;0.19;-4.3;6.34;1.13;-0.03;-0.01
0.5823293172690763;0.2;-3.65;5.47;1.03;0.06;0.01
0.6024096385542168;-0.35;-3.64;5.47;0.92;0.09;-0.02
0.6224899598393574;0.39;-4.54;5.44;0.82;0.09;-0.0
0.642570281124498;-1.03;-2.98;4.77;0.68;0.06;-0.02
0.6626506024096386;0.11;-2.77;4.22;0.52;0.06;-0.06
0.6827309236947792;-1.32;-2.33;5.09;0.33;0.07;-0.06
0.7028112449799196;0.97;-1.96;3.28;0.11;0.09;-0.05
0.7228915662650602;-1.12;-1.74;4.33;-0.08;0.13;-0.06
0.7429718875502008;1.47;-1.11;1.07;-0.29;0.09;-0.08
0.7630522088353413;1.55;1.38;2.09;-0.51;0.05;-0.1
0.7831325301204819;0.36;2.24;2.98;-0.68;-0.02;-0.16
0.8032128514056225;0.39;2.28;3.09;-0.86;-0.03;-0.21
0.8232931726907631;1.08;4.78;3.74;-1.01;-0.07;-0.21
0.8433734939759037;-1.34;5.59;5.89;-1.11;-0.07;-0.19
0.8634538152610441;-0.68;6.02;6.32;-1.17;-0.03;-0.3
0.8835341365461847;0.57;6.36;6.15;-1.23;-0.09;-0.27
0.9036144578313253;-1.45;6.52;8.1;-1.26;-0.08;-0.27
0.9236947791164658;0.04;6.68;7.9;-1.24;-0.08;-0.27
0.9437751004016064;-0.81;6.56;8.9;-1.21;-0.07;-0.23
0.963855421686747;-0.81;6.13;8.83;-1.17;-0.04;-0.2
0.9839357429718876;-0.2;6.82;8.36;-1.14;-0.02;-0.17
1.0040160642570282;-1.04;6.29;9.03;-1.09;-0.01;-0.16
1.0240963855421688;-0.58;7.05;8.82;-1.01;-0.02;-0.17
1.0441767068273093;-0.06;7.04;7.78;-0.96;-0.04;-0.2
1.0642570281124497;-0.74;7.18;9.03;-0.9;-0.05;-0.18
1.0843373493975903;-0.67;7.4;9.49;-0.83;-0.04;-0.15
1.104417670682731;-0.44;7.77;9.7;-0.75;-0.05;-0.14
1.1244979919678715;-0.56;7.95;10.13;-0.66;-0.04;-0.14
1.144578313253012;-1.12;7.29;10.77;-0.55;-0.05;-0.12
1.1646586345381527;-1.92;8.04;9.72;-0.44;-0.08;-0.08
1.1847389558232932;-2.6;7.17;8.5;-0.33;-0.14;-0.06
1.2048192771084336;-2.14;6.7;11.87;-0.21;-0.18;-0.09
1.2248995983935742;0.67;8.33;14.71;-0.1;-0.11;-0.04
1.2449799196787148;-1.11;6.93;13.41;0.06;-0.06;-0.07
1.2650602409638554;-1.32;6.33;14.27;0.18;-0.04;-0.05
1.285140562248996;-1.04;4.85;14.87;0.33;-0.0;-0.06
1.3052208835341366;-0.99;3.45;15.3;0.45;0.01;-0.04
1.3253012048192772;-1.17;1.67;15.12;0.58;0.05;-0.02
1.3453815261044177;-0.82;1.53;14.83;0.7;0.08;-0.01
1.3654618473895583;-1.4;-0.3;13.99;0.83;0.08;-0.01
1.3855421686746987;-0.75;-1.71;13.34;0.93;0.09;0.01
1.4056224899598393;-0.78;-2.36;12.49;1.02;0.11;0.01
1.4257028112449799;-0.82;-3.24;10.84;1.08;0.11;0.01
1.4457831325301205;-0.69;-3.13;10.76;1.14;0.13;0.0
1.465863453815261;-0.43;-3.3;9.42;1.18;0.09;-0.01
1.4859437751004017;-0.26;-3.81;8.86;1.21;0.1;0.01
1.5060240963855422;-0.32;-3.27;8.03;1.23;0.06;-0.0
1.5261044176706826;-0.02;-3.59;8.4;1.23;0.04;-0.01
1.5461847389558232;-0.51;-3.46;8.5;1.23;0.06;0.0
1.5662650602409638;-0.08;-3.39;7.04;1.22;0.07;0.0
1.5863453815261044;-0.09;-3.2;6.58;1.19;0.02;-0.03
1.606425702811245;0.18;-3.9;7.24;1.16;0.0;-0.03
1.6265060240963856;0.08;-2.95;5.75;1.1;-0.03;-0.04
1.6465863453815262;-0.59;-3.73;6.91;1.02;-0.05;-0.06
1.6666666666666667;-0.18;-3.19;5.9;0.95;-0.06;-0.1
1.6867469879518073;-1.81;-1.89;6.34;0.81;0.05;-0.05
1.7068273092369477;0.47;-4.41;5.27;0.67;0.08;-0.04
1.7269076305220883;-0.11;-2.7;4.73;0.58;0.03;-0.09
1.7469879518072289;-0.02;-3.03;4.69;0.42;0.02;-0.11
1.7670682730923695;0.42;-2.22;3.96;0.26;-0.01;-0.11
1.78714859437751;-0.44;-1.13;4.24;0.06;0.03;-0.11
1.8072289156626506;-0.24;-2.29;3.8;-0.13;0.03;-0.13
1.8273092369477912;-0.88;0.28;3.98;-0.34;0.1;-0.12
1.8473895582329316;1.96;0.77;2.34;-0.52;0.1;-0.14
1.8674698795180722;-0.07;0.88;2.74;-0.71;0.06;-0.15
1.8875502008032128;1.74;3.15;2.3;-0.9;0.06;-0.15
1.9076305220883534;1.69;4.43;2.95;-1.04;-0.03;-0.18
1.927710843373494;-0.71;5.51;6.08;-1.16;-0.02;-0.18
1.9477911646586346;0.77;5.09;4.23;-1.22;-0.12;-0.23
1.9678714859437751;-1.04;6.66;6.93;-1.27;-0.09;-0.2
1.9879518072289157;-0.57;6.34;7.57;-1.26;-0.05;-0.23
2.0080321285140563;-0.15;7.1;8.14;-1.24;-0.07;-0.23
2.0281124497991967;-0.42;6.54;8.26;-1.21;-0.05;-0.2
2.0481927710843375;-0.69;6.02;7.72;-1.19;-0.05;-0.2
2.068273092369478;-1.33;6.44;8.93;-1.15;-0.02;-0.19
2.0883534136546187;-0.53;6.71;8.53;-1.09;-0.01;-0.19
2.108433734939759;-0.3;7.44;8.02;-1.04;-0.06;-0.19
2.1285140562248994;-1.07;6.93;9.16;-0.98;-0.04;-0.17
2.1485943775100402;-0.71;7.26;9.48;-0.9;-0.02;-0.16
2.1686746987951806;-0.42;8.18;9.63;-0.83;-0.02;-0.14
2.1887550200803214;-0.23;8.64;10.05;-0.74;-0.0;-0.14
2.208835341365462;-0.57;8.26;9.75;-0.64;-0.03;-0.13
2.2289156626506026;-0.94;9.04;11.24;-0.53;-0.03;-0.12
2.248995983935743;-0.23;8.8;11.52;-0.41;-0.07;-0.1
2.2690763052208833;-1.05;7.83;11.43;-0.29;-0.2;-0.07
2.289156626506024;-0.13;8.72;13.5;-0.15;-0.1;-0.06
2.3092369477911645;-1.98;6.35;13.97;0.01;-0.08;-0.08
2.3293172690763053;0.23;7.07;16.11;0.15;-0.04;-0.04
2.3493975903614457;-1.42;4.86;15.13;0.3;-0.01;-0.04
2.3694779116465865;-1.49;4.58;15.15;0.44;0.01;-0.04
2.389558232931727;-1.0;2.77;15.65;0.59;-0.0;-0.04
2.4096385542168672;-0.76;0.72;15.99;0.73;0.01;-0.04
2.429718875502008;-0.94;-0.34;14.78;0.85;0.04;-0.0
2.4497991967871484;-0.64;-2.14;14.08;0.95;0.07;0.01
2.4698795180722892;-0.81;-2.6;12.76;1.06;0.07;-0.0
2.4899598393574296;-0.49;-3.91;11.9;1.13;0.1;0.01
2.5100401606425704;-0.48;-3.72;11.04;1.2;0.12;0.01
2.5301204819277108;-0.53;-4.12;9.9;1.25;0.13;0.02
2.5502008032128516;-0.42;-4.09;8.43;1.27;0.09;0.0
2.570281124497992;-0.18;-4.13;8.63;1.28;0.07;0.02
2.5903614457831323;-0.07;-4.22;8.27;1.3;0.08;0.02
2.610441767068273;-0.22;-3.85;7.19;1.28;0.05;0.01
2.6305220883534135;-0.07;-3.76;6.58;1.26;0.04;-0.0
2.6506024096385543;-0.45;-3.87;7.13;1.23;0.02;-0.03
2.6706827309236947;0.24;-4.07;6.65;1.18;-0.0;-0.03
2.6907630522088355;0.1;-4.68;6.47;1.13;0.01;-0.02
2.710843373493976;-0.07;-3.84;5.38;1.04;0.01;-0.04
2.7309236947791167;0.01;-3.7;5.01;0.93;0.03;-0.05
2.751004016064257;0.11;-3.92;4.55;0.78;0.05;-0.05
2.7710843373493974;1.3;-3.48;3.62;0.62;0.04;-0.06
2.791164658634538;-1.65;-2.57;4.53;0.44;0.04;-0.06
2.8112449799196786;0.9;-2.64;3.05;0.25;0.07;-0.08
2.8313253012048194;-0.76;-1.73;3.58;0.03;0.05;-0.11
2.8514056224899598;0.63;-0.64;2.69;-0.17;0.06;-0.12
2.8714859437751006;-0.47;-0.07;3.14;-0.4;0.05;-0.12
2.891566265060241;1.0;1.13;1.94;-0.61;0.01;-0.15
2.9116465863453813;-1.89;2.59;4.16;-0.83;-0.02;-0.16
2.931726907630522;-0.14;4.22;3.75;-0.99;-0.02;-0.17
2.9518072289156625;0.82;4.76;3.35;-1.14;-0.08;-0.2
2.9718875502008033;-1.82;5.31;6.0;-1.23;-0.09;-0.21
